,RCHRG_DT,Subscriber_ID,RCHRG_DNM_TYP_VAL,FRST_RCHRG_TME,LST_RCHRG_TME,RCHRG_PP_CRD_CHNL,MIN_RCHRG_AMT,MAX_RCHRG_AMT,TOTAL_RCHRG_AMT,ACTL_RCHRG_AMT,TOTAL_NMBR_OF_RCHRG_CNT,UNIT_OF_MSR
3622,5-Feb-19,372,50,11:19:37,11:19:37,PHYSICAL,50,50,50,50,1,SAR
3623,3-Mar-19,482,0,11:20:03,11:20:03,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3624,13-Jan-19,512,0,21:02:00,21:02:00,PHYSICAL,0,0,0,0,1,SAR
3625,17-Jan-19,523,20,10:33:32,10:33:32,PHYSICAL,20,20,20,20,1,SAR
3626,6-Feb-19,171,50,18:34:51,18:34:51,PHYSICAL,50,50,50,50,1,SAR
3627,14-Jan-19,386,100,16:04:25,16:04:25,PHYSICAL,100,100,100,100,1,SAR
3628,22-Mar-19,925,15,21:49:56,21:49:56,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3629,27-Feb-19,178,20,12:47:11,12:47:11,PHYSICAL,20,20,20,20,1,SAR
3630,19-Mar-19,765,15,20:57:48,20:57:48,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3631,25-Mar-19,566,20,21:19:11,21:19:11,PHYSICAL,20,20,20,20,1,SAR
3632,9-Mar-19,688,50,19:46:06,19:46:06,PHYSICAL,50,50,50,50,1,SAR
3633,4-Mar-19,524,50,11:32:46,11:32:46,PHYSICAL,50,50,50,50,1,SAR
3634,12-Feb-19,523,20,14:36:59,14:36:59,PHYSICAL,20,20,20,20,1,SAR
3635,25-Mar-19,711,-99999,5:47:48,5:47:48,PHYSICAL,-10.5,-10.5,-10.5,,1,SAR
3636,28-Feb-19,739,15,20:18:19,20:18:19,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3637,26-Feb-19,968,15,21:01:46,21:01:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3638,2-Feb-19,476,50,10:23:25,10:23:25,PHYSICAL,50,50,50,50,1,SAR
3639,28-Feb-19,684,15,10:54:28,10:54:28,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3640,2-Mar-19,239,20,11:04:20,11:04:20,PHYSICAL,20,20,20,20,1,SAR
3641,16-Mar-19,201,25,17:14:19,17:14:19,ELECTRONIC,25,25,25,25,1,SAR
3642,31-Mar-19,929,15,0:45:07,0:45:07,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3643,25-Jan-19,334,20,20:27:15,20:27:15,PHYSICAL,20,20,20,20,1,SAR
3644,15-Mar-19,313,15,6:13:59,6:13:59,PHYSICAL,15,15,15,15,1,SAR
3645,21-Feb-19,384,20,21:59:06,21:59:06,PHYSICAL,20,20,20,20,1,SAR
3646,29-Mar-19,316,20,21:05:58,21:05:58,PHYSICAL,20,20,20,20,1,SAR
3647,9-Feb-19,595,15,19:04:41,19:04:41,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3648,14-Mar-19,809,20,18:41:43,18:41:43,PHYSICAL,20,20,20,20,1,SAR
3649,7-Mar-19,566,20,18:08:28,18:08:28,PHYSICAL,20,20,20,20,1,SAR
3650,7-Jan-19,527,20,13:01:38,13:01:38,PHYSICAL,20,20,20,20,1,SAR
3651,7-Mar-19,970,15,21:10:44,21:10:44,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3652,27-Jan-19,401,0,19:25:10,19:25:10,PHYSICAL,0,0,0,0,1,SAR
3653,1-Mar-19,599,15,19:24:25,19:24:25,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3654,20-Feb-19,522,20,17:01:47,17:01:47,PHYSICAL,20,20,20,20,1,SAR
3655,28-Feb-19,973,50,13:18:29,13:18:29,PHYSICAL,50,50,50,50,1,SAR
3656,12-Mar-19,442,15,23:39:42,23:39:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3657,10-Feb-19,556,20,10:27:37,10:27:37,PHYSICAL,20,20,20,20,1,SAR
3658,27-Feb-19,686,20,12:58:23,12:58:23,PHYSICAL,20,20,20,20,1,SAR
3659,26-Feb-19,530,20,21:51:03,21:51:03,PHYSICAL,20,20,20,20,1,SAR
3660,31-Jan-19,239,100,23:20:38,23:20:38,PHYSICAL,100,100,100,100,1,SAR
3661,8-Feb-19,429,15,22:33:29,22:33:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3662,31-Jan-19,573,100,9:27:25,16:53:35,PHYSICAL,100,100,300,300,3,SAR
3663,22-Mar-19,314,15,20:53:38,20:53:38,PHYSICAL,15,15,15,15,1,SAR
3664,28-Feb-19,664,15,23:47:55,23:47:55,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3665,1-Feb-19,89,15,23:25:51,23:25:51,PHYSICAL,15,15,15,15,1,SAR
3666,18-Feb-19,61,15,22:55:37,22:55:37,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3667,12-Feb-19,504,50,22:53:02,22:53:02,PHYSICAL,50,50,50,50,1,SAR
3668,20-Mar-19,479,0,14:49:24,14:49:24,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3669,14-Mar-19,262,0,19:56:08,19:56:08,PHYSICAL,0,0,0,0,1,SAR
3670,2-Mar-19,584,15,15:38:46,15:38:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3671,2-Jan-19,349,0,19:58:06,19:58:06,PHYSICAL,5.5,5.5,5.5,0,1,SAR
3672,7-Mar-19,988,0,23:36:08,23:36:08,PHYSICAL,8,8,8,0,1,SAR
3673,4-Feb-19,745,15,15:57:59,15:57:59,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3674,1-Mar-19,941,20,17:01:44,17:01:44,PHYSICAL,20,20,20,20,1,SAR
3675,2-Mar-19,566,20,7:50:45,7:50:45,PHYSICAL,20,20,20,20,1,SAR
3676,27-Mar-19,281,20,16:31:31,16:31:31,PHYSICAL,20,20,20,20,1,SAR
3677,21-Jan-19,566,15,18:05:57,18:05:57,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3678,6-Mar-19,524,20,21:05:02,21:05:02,PHYSICAL,20,20,20,20,1,SAR
3679,24-Feb-19,716,100,23:13:22,23:13:22,PHYSICAL,100,100,100,100,1,SAR
3680,28-Feb-19,526,15,22:11:47,22:11:47,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3681,2-Feb-19,265,30,21:59:55,21:59:55,PHYSICAL,30,30,30,30,1,SAR
3682,30-Mar-19,387,15,7:49:21,7:49:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3683,10-Feb-19,825,-99999,22:46:22,22:46:22,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
3684,31-Jan-19,192,0,12:06:45,12:06:45,PHYSICAL,0,0,0,0,1,SAR
3685,30-Mar-19,45,15,19:18:58,19:18:58,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3686,2-Mar-19,383,20,20:34:46,20:34:46,PHYSICAL,20,20,20,20,1,SAR
3687,21-Mar-19,732,20,14:21:22,14:21:22,PHYSICAL,20,20,20,20,1,SAR
3688,3-Jan-19,406,15,6:53:33,6:53:33,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3689,28-Feb-19,72,100,21:04:29,21:04:29,PHYSICAL,100,100,100,100,1,SAR
3690,10-Mar-19,967,20,19:25:35,19:25:35,PHYSICAL,20,20,20,20,1,SAR
3691,22-Jan-19,392,0,17:13:00,17:13:00,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3692,3-Mar-19,753,20,17:55:05,17:55:05,PHYSICAL,20,20,20,20,1,SAR
3693,8-Mar-19,168,15,17:17:38,17:17:38,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3694,16-Feb-19,499,0,17:51:24,17:51:24,PHYSICAL,0,0,0,0,1,SAR
3695,25-Feb-19,200,0,9:26:34,9:26:34,PHYSICAL,0,0,0,0,1,SAR
3696,6-Mar-19,887,0,3:33:00,3:33:00,PHYSICAL,0,0,0,0,1,SAR
3697,21-Feb-19,524,20,12:08:59,12:08:59,PHYSICAL,20,20,20,20,1,SAR
3698,15-Feb-19,27,0,20:22:34,20:22:34,PHYSICAL,0,0,0,0,1,SAR
3699,10-Mar-19,200,50,14:03:29,14:03:29,PHYSICAL,50,50,50,50,1,SAR
3700,7-Mar-19,984,20,9:37:51,9:37:51,PHYSICAL,20,20,20,20,1,SAR
3701,9-Mar-19,113,15,13:07:23,13:07:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3702,2-Feb-19,754,20,1:56:09,1:56:09,PHYSICAL,20,20,20,20,1,SAR
3703,27-Feb-19,267,20,23:59:20,23:59:20,PHYSICAL,20,20,20,20,1,SAR
3704,8-Jan-19,429,0,21:12:15,21:12:15,PHYSICAL,8,8,8,0,1,SAR
3705,14-Feb-19,584,20,13:53:55,13:53:55,PHYSICAL,20,20,20,20,1,SAR
3706,22-Feb-19,316,15,18:32:26,18:32:26,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3707,26-Feb-19,61,0,14:14:58,14:14:58,PHYSICAL,0,0,0,0,1,SAR
3708,29-Jan-19,750,100,22:33:21,22:33:21,PHYSICAL,100,100,100,100,1,SAR
3709,28-Feb-19,630,15,14:44:49,14:44:49,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3710,3-Mar-19,500,20,20:15:53,20:15:53,PHYSICAL,20,20,20,20,1,SAR
3711,21-Mar-19,12,20,13:08:54,13:08:54,PHYSICAL,20,20,20,20,1,SAR
3712,16-Mar-19,342,20,20:31:07,20:31:07,PHYSICAL,20,20,20,20,1,SAR
3713,3-Mar-19,387,15,10:41:24,10:41:24,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3714,24-Feb-19,385,20,15:37:11,15:37:11,PHYSICAL,20,20,20,20,1,SAR
3715,3-Jan-19,794,15,7:56:28,7:56:28,PHYSICAL,15,15,15,15,1,SAR
3716,31-Mar-19,974,20,19:15:41,19:15:41,PHYSICAL,20,20,20,20,1,SAR
3717,18-Feb-19,565,15,19:41:34,19:41:34,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3718,2-Feb-19,622,20,22:48:32,22:48:32,PHYSICAL,20,20,20,20,1,SAR
3719,23-Jan-19,753,20,4:07:52,4:07:52,PHYSICAL,20,20,20,20,1,SAR
3720,26-Feb-19,209,20,23:58:10,23:58:10,PHYSICAL,20,20,20,20,1,SAR
3721,20-Mar-19,525,15,23:03:38,23:03:38,PHYSICAL,15,15,15,15,1,SAR
3722,28-Feb-19,44,15,13:24:45,13:24:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3723,13-Feb-19,820,15,22:02:56,22:02:56,PHYSICAL,15,15,15,15,1,SAR
3724,20-Jan-19,464,15,18:23:08,18:23:08,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3725,14-Feb-19,273,0,3:32:30,3:32:30,PHYSICAL,0,0,0,0,1,SAR
3726,28-Jan-19,983,50,21:01:40,21:01:40,PHYSICAL,50,50,50,50,1,SAR
3727,2-Mar-19,592,50,18:30:38,18:30:38,PHYSICAL,50,50,50,50,1,SAR
3728,20-Mar-19,566,50,17:00:46,17:00:46,PHYSICAL,50,50,50,50,1,SAR
3729,28-Feb-19,402,50,21:49:09,21:49:09,PHYSICAL,50,50,50,50,1,SAR
3730,28-Jan-19,553,15,20:03:53,20:03:53,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3731,8-Mar-19,526,10,14:37:12,14:37:12,PHYSICAL,12,12,12,10,1,SAR
3732,14-Mar-19,975,0,17:36:17,17:36:17,PHYSICAL,8,8,8,0,1,SAR
3733,18-Mar-19,380,15,19:36:06,19:36:06,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3734,7-Feb-19,531,100,13:46:22,13:46:22,PHYSICAL,100,100,100,100,1,SAR
3735,29-Mar-19,378,50,19:02:55,19:02:55,PHYSICAL,50,50,50,50,1,SAR
3736,13-Feb-19,524,20,14:17:57,21:05:05,PHYSICAL,20,20,40,40,2,SAR
3737,11-Mar-19,676,50,20:14:00,20:14:47,PHYSICAL,50,50,100,100,2,SAR
3738,11-Mar-19,421,0,12:00:22,12:00:22,PHYSICAL,0,0,0,0,1,SAR
3739,30-Jan-19,450,50,16:59:41,16:59:41,PHYSICAL,50,50,50,50,1,SAR
3740,27-Feb-19,984,20,18:00:25,18:00:25,PHYSICAL,20,20,20,20,1,SAR
3741,1-Apr-19,493,20,16:26:03,16:26:03,PHYSICAL,20,20,20,20,1,SAR
3742,11-Mar-19,820,20,16:44:09,16:44:09,PHYSICAL,20,20,20,20,1,SAR
3743,27-Feb-19,195,-99999,12:40:34,12:40:34,PHYSICAL,-20.5,-20.5,-20.5,,1,SAR
3744,24-Mar-19,522,20,16:54:14,16:54:14,PHYSICAL,20,20,20,20,1,SAR
3745,19-Jan-19,25,20,19:51:55,19:51:55,PHYSICAL,20,20,20,20,1,SAR
3746,30-Mar-19,14,20,17:12:27,17:12:27,PHYSICAL,20,20,20,20,1,SAR
3747,28-Jan-19,341,0,8:07:00,8:07:00,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3748,14-Feb-19,598,15,19:08:20,19:08:20,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3749,4-Mar-19,750,100,22:23:39,22:23:39,PHYSICAL,100,100,100,100,1,SAR
3750,12-Mar-19,527,15,17:54:21,17:54:21,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3751,30-Mar-19,787,0,8:49:29,8:49:29,PHYSICAL,5,5,5,0,1,SAR
3752,15-Feb-19,581,20,0:00:23,0:00:23,PHYSICAL,20,20,20,20,1,SAR
3753,13-Mar-19,902,15,19:45:00,19:45:00,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3754,14-Feb-19,505,15,13:27:11,18:46:50,PHYSICAL,15.24,15.24,30.48,30,2,SAR
3755,21-Mar-19,961,100,1:19:08,1:19:08,PHYSICAL,100,100,100,100,1,SAR
3756,25-Feb-19,359,50,17:52:26,17:52:26,PHYSICAL,50,50,50,50,1,SAR
3757,2-Mar-19,924,0,20:05:30,20:05:30,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3758,5-Feb-19,798,10,6:54:49,6:54:49,PHYSICAL,10,10,10,10,1,SAR
3759,27-Mar-19,630,15,1:42:15,1:42:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3760,1-Mar-19,524,20,17:16:20,17:16:20,PHYSICAL,20,20,20,20,1,SAR
3761,2-Mar-19,684,20,20:28:04,21:32:42,PHYSICAL,20,20,40,40,2,SAR
3762,16-Jan-19,523,20,20:34:20,20:34:20,PHYSICAL,20,20,20,20,1,SAR
3763,3-Mar-19,983,20,18:23:00,18:23:00,PHYSICAL,20,20,20,20,1,SAR
3764,5-Mar-19,264,0,23:20:06,23:20:06,PHYSICAL,0,0,0,0,1,SAR
3765,9-Feb-19,298,0,19:33:40,19:33:40,PHYSICAL,0,0,0,0,1,SAR
3766,5-Feb-19,522,50,13:50:12,13:50:12,PHYSICAL,50,50,50,50,1,SAR
3767,12-Feb-19,630,20,8:50:40,8:50:40,PHYSICAL,20,20,20,20,1,SAR
3768,5-Mar-19,523,50,15:22:15,15:22:15,PHYSICAL,50,50,50,50,1,SAR
3769,2-Feb-19,367,20,11:39:33,11:39:33,PHYSICAL,20,20,20,20,1,SAR
3770,26-Mar-19,721,20,21:02:11,21:02:11,PHYSICAL,20,20,20,20,1,SAR
3771,27-Jan-19,99,50,17:35:59,17:35:59,PHYSICAL,50,50,50,50,1,SAR
3772,15-Mar-19,303,0,13:51:05,13:51:05,PHYSICAL,5.5,5.5,5.5,0,1,SAR
3773,9-Jan-19,230,15,20:57:29,20:57:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3774,11-Feb-19,749,0,10:49:33,10:49:33,PHYSICAL,5.5,5.5,5.5,0,1,SAR
3775,9-Feb-19,711,50,14:06:36,14:06:36,PHYSICAL,50,50,50,50,1,SAR
3776,27-Feb-19,582,15,1:03:35,1:03:35,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3777,2-Feb-19,500,0,20:02:22,20:02:22,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3778,12-Jan-19,137,50,20:03:50,20:03:50,PHYSICAL,50,50,50,50,1,SAR
3779,3-Mar-19,579,15,16:50:46,16:50:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3780,5-Feb-19,940,15,8:55:29,8:55:29,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3781,10-Mar-19,209,50,23:39:55,23:39:55,PHYSICAL,50,50,50,50,1,SAR
3782,11-Mar-19,572,20,17:53:28,17:53:28,PHYSICAL,20,20,20,20,1,SAR
3783,13-Mar-19,742,0,12:28:22,12:28:22,PHYSICAL,0,0,0,0,1,SAR
3784,26-Feb-19,429,15,21:06:23,21:06:23,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3785,20-Feb-19,688,15,17:12:13,17:12:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3786,26-Feb-19,406,15,16:52:48,16:52:48,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3787,19-Mar-19,208,15,8:42:42,8:42:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3788,12-Mar-19,721,20,21:49:23,21:49:23,PHYSICAL,20,20,20,20,1,SAR
3789,7-Feb-19,91,0,9:57:30,9:57:30,PHYSICAL,5,5,5,0,1,SAR
3790,4-Mar-19,527,20,0:52:49,0:52:49,PHYSICAL,20,20,20,20,1,SAR
3791,10-Feb-19,676,0,0:30:47,0:30:47,PHYSICAL,0,0,0,0,1,SAR
3792,19-Feb-19,381,15,18:23:30,18:23:30,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3793,23-Feb-19,216,0,1:40:33,1:40:33,PHYSICAL,0,0,0,0,1,SAR
3794,10-Mar-19,983,20,17:17:03,17:17:03,PHYSICAL,20,20,20,20,1,SAR
3795,29-Mar-19,565,20,18:50:50,18:50:50,PHYSICAL,20,20,20,20,1,SAR
3796,10-Mar-19,385,15,12:06:17,12:06:17,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3797,31-Mar-19,886,25,22:04:54,22:04:54,ELECTRONIC,25,25,25,25,1,SAR
3798,28-Jan-19,127,15,20:16:08,20:16:08,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3799,18-Feb-19,725,20,8:44:53,8:44:53,PHYSICAL,20,20,20,20,1,SAR
3800,13-Feb-19,583,20,20:38:56,20:38:56,PHYSICAL,20,20,20,20,1,SAR
3801,2-Mar-19,527,30,14:49:29,14:49:29,PHYSICAL,30,30,30,30,1,SAR
3802,4-Mar-19,619,20,23:27:41,23:27:41,PHYSICAL,20,20,20,20,1,SAR
3803,27-Jan-19,93,20,14:46:48,14:46:48,PHYSICAL,20,20,20,20,1,SAR
3804,5-Jan-19,635,30,2:29:44,2:29:44,PHYSICAL,30,30,30,30,1,SAR
3805,7-Mar-19,497,15,16:22:41,16:22:41,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3806,11-Mar-19,901,15,21:40:22,21:40:22,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3807,27-Jan-19,229,50,6:24:00,6:24:00,PHYSICAL,50,50,50,50,1,SAR
3808,26-Mar-19,755,15,20:32:59,20:32:59,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3809,7-Mar-19,939,20,13:56:36,13:56:36,PHYSICAL,20,20,20,20,1,SAR
3810,25-Mar-19,429,15,17:25:13,17:25:13,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3811,19-Feb-19,721,20,16:52:30,16:52:30,PHYSICAL,20,20,20,20,1,SAR
3812,24-Jan-19,342,20,22:40:59,22:40:59,PHYSICAL,20,20,20,20,1,SAR
3813,17-Mar-19,852,20,3:22:58,3:22:58,PHYSICAL,20,20,20,20,1,SAR
3814,10-Mar-19,733,30,18:58:15,18:58:15,PHYSICAL,30,30,30,30,1,SAR
3815,31-Jan-19,157,20,13:41:05,13:41:05,PHYSICAL,20,20,20,20,1,SAR
3816,31-Jan-19,632,50,20:29:14,20:29:14,PHYSICAL,50,50,50,50,1,SAR
3817,1-Mar-19,64,15,17:48:24,17:48:24,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3818,2-Mar-19,633,50,19:13:39,19:13:39,PHYSICAL,50,50,50,50,1,SAR
3819,28-Mar-19,825,20,21:07:18,21:07:18,PHYSICAL,20,20,20,20,1,SAR
3820,1-Apr-19,466,25,10:52:18,10:52:18,ELECTRONIC,25,25,25,25,1,SAR
3821,30-Mar-19,584,15,18:37:08,18:37:08,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3822,12-Feb-19,753,20,19:29:07,19:29:07,PHYSICAL,20,20,20,20,1,SAR
3823,5-Mar-19,132,15,18:10:01,18:10:01,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3824,5-Feb-19,989,0,22:39:52,22:39:52,PHYSICAL,0,0,0,0,1,SAR
3825,31-Jan-19,684,30,19:00:47,19:00:47,PHYSICAL,30,30,30,30,1,SAR
3826,18-Jan-19,721,20,18:22:57,18:22:57,PHYSICAL,20,20,20,20,1,SAR
3827,12-Feb-19,380,20,16:23:39,16:23:39,PHYSICAL,20,20,20,20,1,SAR
3828,29-Jan-19,910,0,9:24:38,9:24:38,PHYSICAL,0,0,0,0,1,SAR
3829,8-Jan-19,367,50,21:55:04,21:55:04,PHYSICAL,50,50,50,50,1,SAR
3830,17-Jan-19,701,0,21:30:30,21:30:30,PHYSICAL,0,0,0,0,1,SAR
3831,21-Mar-19,634,0,19:56:35,19:56:35,PHYSICAL,3.25,3.25,3.25,0,1,SAR
3832,29-Mar-19,753,15,12:38:24,23:14:22,PHYSICAL,15.24,15.24,30.48,30,2,SAR
3833,10-Mar-19,867,15,17:25:07,17:25:07,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3834,6-Feb-19,522,20,0:52:30,0:52:30,PHYSICAL,20,20,20,20,1,SAR
3835,10-Feb-19,779,15,13:55:42,13:55:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3836,1-Apr-19,583,15,22:06:55,22:06:55,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3837,6-Feb-19,416,20,22:12:19,22:12:19,PHYSICAL,20,20,20,20,1,SAR
3838,20-Mar-19,472,30,17:38:05,17:38:50,PHYSICAL,30,30,60,60,2,SAR
3839,11-Mar-19,973,30,14:19:28,14:19:28,PHYSICAL,30,30,30,30,1,SAR
3840,1-Mar-19,808,100,0:58:33,0:58:33,PHYSICAL,100,100,100,100,1,SAR
3841,23-Jan-19,492,20,22:53:05,22:53:05,PHYSICAL,20,20,20,20,1,SAR
3842,24-Jan-19,171,20,12:50:43,12:50:43,PHYSICAL,20,20,20,20,1,SAR
3843,27-Feb-19,516,0,1:00:17,1:00:17,PHYSICAL,0,0,0,0,1,SAR
3844,26-Feb-19,937,50,21:22:20,21:22:20,PHYSICAL,50,50,50,50,1,SAR
3845,28-Mar-19,522,20,22:31:32,22:31:32,PHYSICAL,20,20,20,20,1,SAR
3846,17-Feb-19,584,15,23:28:25,23:28:25,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3847,26-Jan-19,716,50,22:44:44,22:44:44,PHYSICAL,50,50,50,50,1,SAR
3848,9-Jan-19,931,20,4:58:06,4:58:06,PHYSICAL,20,20,20,20,1,SAR
3849,28-Feb-19,167,15,10:16:46,10:16:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3850,6-Feb-19,754,15,18:00:52,18:01:28,PHYSICAL,15.24,15.24,30.48,30,2,SAR
3851,30-Mar-19,172,15,19:02:14,19:02:14,PHYSICAL,15,15,15,15,1,SAR
3852,23-Mar-19,378,20,22:27:52,22:27:52,PHYSICAL,20,20,20,20,1,SAR
3853,19-Feb-19,524,20,19:15:10,19:15:10,PHYSICAL,20,20,20,20,1,SAR
3854,13-Feb-19,810,15,7:49:55,7:49:55,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3855,16-Mar-19,581,15,19:25:58,19:25:58,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3856,23-Jan-19,515,15,19:57:02,19:57:02,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3857,9-Mar-19,572,20,16:58:21,16:58:21,PHYSICAL,20,20,20,20,1,SAR
3858,13-Feb-19,758,20,20:14:50,20:14:50,PHYSICAL,20,20,20,20,1,SAR
3859,22-Mar-19,566,20,6:58:16,6:58:16,PHYSICAL,20,20,20,20,1,SAR
3860,13-Mar-19,382,15,0:23:37,0:23:37,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3861,10-Mar-19,708,15,11:00:45,11:00:45,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3862,10-Mar-19,56,50,17:57:00,17:57:00,PHYSICAL,50,50,50,50,1,SAR
3863,27-Mar-19,754,15,10:03:19,19:14:05,PHYSICAL,15.24,15.24,30.48,30,2,SAR
3864,5-Mar-19,313,25,10:41:10,10:41:10,ELECTRONIC,25,25,25,25,1,SAR
3865,16-Feb-19,396,50,22:11:53,22:11:53,PHYSICAL,50,50,50,50,1,SAR
3866,26-Mar-19,93,0,20:53:38,20:53:38,PHYSICAL,0,0,0,0,1,SAR
3867,17-Mar-19,34,20,17:10:05,17:10:05,PHYSICAL,20,20,20,20,1,SAR
3868,15-Mar-19,36,15,18:15:52,18:15:52,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3869,24-Feb-19,803,50,15:13:21,15:13:21,PHYSICAL,50,50,50,50,1,SAR
3870,25-Feb-19,93,20,20:41:06,20:41:06,PHYSICAL,20,20,20,20,1,SAR
3871,11-Mar-19,298,15,22:16:56,22:16:56,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3872,15-Feb-19,631,50,0:15:58,0:15:58,PHYSICAL,50,50,50,50,1,SAR
3873,6-Mar-19,931,20,20:58:58,20:58:58,PHYSICAL,20,20,20,20,1,SAR
3874,31-Mar-19,807,20,14:59:13,14:59:13,PHYSICAL,20,20,20,20,1,SAR
3875,20-Jan-19,580,20,9:58:55,9:58:55,PHYSICAL,20,20,20,20,1,SAR
3876,21-Mar-19,970,15,21:14:28,21:14:28,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3877,12-Mar-19,373,15,23:28:25,23:28:25,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3878,14-Mar-19,325,20,20:03:40,20:03:40,PHYSICAL,20,20,20,20,1,SAR
3879,24-Mar-19,123,15,14:51:46,14:51:46,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3880,13-Feb-19,393,100,0:25:57,0:25:57,PHYSICAL,100,100,100,100,1,SAR
3881,27-Feb-19,566,20,16:15:39,16:15:39,PHYSICAL,20,20,20,20,1,SAR
3882,11-Feb-19,806,15,17:33:19,20:15:49,PHYSICAL,15.24,15.24,30.48,30,2,SAR
3883,11-Feb-19,824,15,2:49:17,2:49:17,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3884,9-Feb-19,581,15,17:22:15,17:22:15,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3885,2-Mar-19,382,15,19:10:42,19:10:42,PHYSICAL,15.24,15.24,15.24,15,1,SAR
3886,27-Feb-19,909,100,15:09:37,15:09:37,PHYSICAL,100,100,100,100,1,SAR
3887,7-Feb-19,524,50,11:33:35,21:01:46,PHYSICAL,50,50,100,100,2,SAR
3888,19-Feb-19,478,100,12:32:25,12:32:25,PHYSICAL,100,100,100,100,1,SAR
3889,17-Mar-19,141,30,0:44:27,0:44:27,PHYSICAL,30,30,30,30,1,SAR
3890,7-Mar-19,443,-99999,9:42:07,9:42:07,PHYSICAL,-10.5,-10.5,-10.5,,1,SAR
3891,13-Mar-19,591,50,16:37:48,16:37:48,PHYSICAL,50,50,50,50,1,SAR
